,FIPS,Date,Home Value
398542,13285,2011-10-31,94220.0
398543,01127,2011-10-31,86373.0
398544,51095,2011-10-31,291436.0
398545,38035,2011-10-31,165124.0
398546,45059,2011-10-31,79470.0
398547,39101,2011-10-31,83710.0
398548,37031,2011-10-31,251924.0
398549,41035,2011-10-31,148271.0
398550,17199,2011-10-31,97469.0
398551,47147,2011-10-31,142050.0
398552,19049,2011-10-31,200517.0
398553,34033,2011-10-31,149109.0
398554,20015,2011-10-31,118416.0
398555,36113,2011-10-31,184467.0
398556,35005,2011-10-31,76775.0
398557,48203,2011-10-31,105565.0
398558,21145,2011-10-31,113782.0
398559,51199,2011-10-31,261181.0
398560,36051,2011-10-31,113871.0
398561,29187,2011-10-31,90413.0
398562,42025,2011-10-31,146533.0
398563,51061,2011-10-31,299909.0
398564,21195,2011-10-31,49143.0
398565,48409,2011-10-31,108690.0
398566,39009,2011-10-31,99578.0
398567,35025,2011-10-31,
398568,06033,2011-10-31,142527.0
398569,48347,2011-10-31,103912.0
398570,36043,2011-10-31,87911.0
398571,20155,2011-10-31,83915.0
398572,27131,2011-10-31,145935.0
398573,13255,2011-10-31,
398574,27013,2011-10-31,141656.0
398575,13047,2011-10-31,110467.0
398576,26067,2011-10-31,101565.0
398577,35035,2011-10-31,
398578,51143,2011-10-31,113022.0
398579,37037,2011-10-31,259462.0
398580,06103,2011-10-31,
398581,13179,2011-10-31,99564.0
398582,37163,2011-10-31,74022.0
398583,30049,2011-10-31,199642.0
398584,26117,2011-10-31,95908.0
398585,36115,2011-10-31,120841.0
398586,36021,2011-10-31,203618.0
398587,21199,2011-10-31,101346.0
398588,41011,2011-10-31,147855.0
398589,42015,2011-10-31,100924.0
398590,47063,2011-10-31,107933.0
398591,27035,2011-10-31,147139.0
398592,39087,2011-10-31,79887.0
398593,55017,2011-10-31,127125.0
398594,54055,2011-10-31,61761.0
398595,36077,2011-10-31,117193.0
398596,55111,2011-10-31,148551.0
398597,05033,2011-10-31,98698.0
398598,39167,2011-10-31,92927.0
398599,22001,2011-10-31,
398600,05115,2011-10-31,98363.0
398601,45055,2011-10-31,98910.0
398602,38101,2011-10-31,175324.0
398603,50021,2011-10-31,181828.0
398604,26149,2011-10-31,81687.0
398605,47167,2011-10-31,112684.0
398606,48427,2011-10-31,57031.0
398607,39143,2011-10-31,90728.0
398608,39083,2011-10-31,93743.0
398609,53045,2011-10-31,182522.0
398610,37069,2011-10-31,152052.0
398611,37167,2011-10-31,135465.0
398612,40047,2011-10-31,68848.0
398613,13157,2011-10-31,144986.0
398614,21185,2011-10-31,237907.0
398615,17077,2011-10-31,128452.0
398616,45043,2011-10-31,
398617,33001,2011-10-31,204553.0
398618,36037,2011-10-31,101607.0
398619,37077,2011-10-31,128546.0
398620,28087,2011-10-31,
398621,18173,2011-10-31,143098.0
398622,39077,2011-10-31,102673.0
398623,50023,2011-10-31,206507.0
398624,37107,2011-10-31,75711.0
398625,26015,2011-10-31,115329.0
398626,48497,2011-10-31,155169.0
398627,37087,2011-10-31,160287.0
398628,27027,2011-10-31,148691.0
398629,21125,2011-10-31,91788.0
398630,53071,2011-10-31,162806.0
398631,31079,2011-10-31,111748.0
398632,37061,2011-10-31,71219.0
398633,17195,2011-10-31,82787.0
398634,48001,2011-10-31,80292.0
398635,49045,2011-10-31,170387.0
398636,29145,2011-10-31,
398637,37047,2011-10-31,77320.0
398638,22113,2011-10-31,
398639,37105,2011-10-31,119080.0
398640,23017,2011-10-31,146333.0
398641,47019,2011-10-31,89251.0
398642,42103,2011-10-31,167777.0
398643,01009,2011-10-31,174428.0
398644,27111,2011-10-31,
398645,55021,2011-10-31,153803.0
398646,47073,2011-10-31,97394.0
398647,39147,2011-10-31,84960.0
398648,50027,2011-10-31,247200.0
398649,18011,2011-10-31,200015.0
398650,37065,2011-10-31,58963.0
398651,54049,2011-10-31,83560.0
398652,08045,2011-10-31,229660.0
398653,51067,2011-10-31,174133.0
398654,47035,2011-10-31,129890.0
398655,08014,2011-10-31,281295.0
398656,28109,2011-10-31,
398657,26157,2011-10-31,74059.0
398658,39129,2011-10-31,132811.0
398659,28073,2011-10-31,
398660,20169,2011-10-31,
398661,36035,2011-10-31,90554.0
398662,54079,2011-10-31,133808.0
398663,02122,2011-10-31,190844.0
398664,06109,2011-10-31,
398665,45021,2011-10-31,60356.0
398666,32510,2011-10-31,146852.0
398667,06069,2011-10-31,378350.0
398668,13129,2011-10-31,98695.0
398669,12131,2011-10-31,269113.0
398670,42121,2011-10-31,64611.0
398671,51191,2011-10-31,128613.0
398672,51031,2011-10-31,136887.0
398673,37083,2011-10-31,65324.0
398674,22101,2011-10-31,
398675,48199,2011-10-31,124329.0
398676,01001,2011-10-31,176948.0
398677,01033,2011-10-31,
398678,23009,2011-10-31,190657.0
398679,48323,2011-10-31,88461.0
398680,47145,2011-10-31,113788.0
398681,17007,2011-10-31,141492.0
398682,51089,2011-10-31,
398683,27025,2011-10-31,147431.0
398684,17029,2011-10-31,69943.0
398685,04007,2011-10-31,127294.0
398686,54037,2011-10-31,217004.0
398687,17141,2011-10-31,116033.0
398688,48401,2011-10-31,96819.0
398689,01071,2011-10-31,85235.0
398690,39005,2011-10-31,107743.0
398691,39037,2011-10-31,103880.0
398692,01113,2011-10-31,91877.0
398693,17095,2011-10-31,58611.0
398694,42127,2011-10-31,161085.0
398695,47031,2011-10-31,118766.0
398696,22089,2011-10-31,169258.0
398697,29101,2011-10-31,127016.0
398698,48467,2011-10-31,113279.0
398699,29113,2011-10-31,151241.0
398700,40051,2011-10-31,104428.0
398701,55135,2011-10-31,120283.0
398702,22115,2011-10-31,132561.0
398703,39159,2011-10-31,179644.0
398704,26027,2011-10-31,91944.0
398705,29169,2011-10-31,143369.0
398706,47107,2011-10-31,96560.0
398707,13103,2011-10-31,144006.0
398708,23025,2011-10-31,109455.0
398709,37141,2011-10-31,211499.0
398710,08037,2011-10-31,453354.0
398711,22099,2011-10-31,94056.0
398712,32019,2011-10-31,122821.0
398713,29213,2011-10-31,141117.0
398714,36033,2011-10-31,81248.0
398715,27169,2011-10-31,134093.0
398716,24047,2011-10-31,249817.0
398717,47089,2011-10-31,119126.0
398718,08067,2011-10-31,324244.0
398719,55043,2011-10-31,97860.0
398720,48221,2011-10-31,170784.0
398721,36107,2011-10-31,99490.0
398722,37189,2011-10-31,230387.0
398723,40147,2011-10-31,92081.0
398724,05035,2011-10-31,92572.0
398725,48073,2011-10-31,88284.0
398726,13039,2011-10-31,133273.0
398727,17073,2011-10-31,85466.0
398728,36017,2011-10-31,83731.0
398729,40079,2011-10-31,60715.0
398730,01045,2011-10-31,82490.0
398731,36057,2011-10-31,90996.0
398732,17063,2011-10-31,159929.0
398733,18029,2011-10-31,152124.0
398734,49003,2011-10-31,154866.0
398735,01031,2011-10-31,
398736,44001,2011-10-31,271148.0
398737,48277,2011-10-31,72598.0
398738,42009,2011-10-31,104998.0
398739,12063,2011-10-31,65743.0
398740,47053,2011-10-31,68829.0
398741,47043,2011-10-31,123679.0
398742,48265,2011-10-31,196191.0
398743,21019,2011-10-31,73198.0
398744,18065,2011-10-31,79949.0
398745,39149,2011-10-31,112275.0
398746,41009,2011-10-31,187490.0
398747,36023,2011-10-31,95486.0
398748,21073,2011-10-31,124908.0
398749,36039,2011-10-31,167207.0
398750,19045,2011-10-31,126839.0
398751,55015,2011-10-31,111811.0
398752,36003,2011-10-31,55683.0
398753,51660,2011-10-31,161705.0
398754,48465,2011-10-31,90013.0
398755,32007,2011-10-31,129293.0
398756,28149,2011-10-31,
398757,21113,2011-10-31,146613.0
398758,47105,2011-10-31,187242.0
398759,26123,2011-10-31,84281.0
398760,13175,2011-10-31,74585.0
398761,35009,2011-10-31,
398762,36025,2011-10-31,122966.0
398763,33003,2011-10-31,212677.0
398764,24035,2011-10-31,263687.0
398765,17117,2011-10-31,72668.0
398766,37013,2011-10-31,118489.0
398767,50011,2011-10-31,196854.0
398768,48349,2011-10-31,79525.0
398769,17177,2011-10-31,89957.0
398770,28105,2011-10-31,155351.0
398771,40019,2011-10-31,67673.0
398772,18113,2011-10-31,
398773,40113,2011-10-31,92111.0
398774,04023,2011-10-31,95204.0
398775,37169,2011-10-31,104791.0
398776,28071,2011-10-31,156397.0
398777,21209,2011-10-31,153148.0
398778,22117,2011-10-31,91637.0
398779,18099,2011-10-31,122417.0
398780,32005,2011-10-31,219977.0
398781,40021,2011-10-31,95225.0
398782,37093,2011-10-31,126839.0
398783,21107,2011-10-31,72814.0
398784,08043,2011-10-31,
398785,22061,2011-10-31,121656.0
398786,45025,2011-10-31,71903.0
398787,51047,2011-10-31,255486.0
398788,26059,2011-10-31,89480.0
398789,42087,2011-10-31,
398790,37153,2011-10-31,55616.0
398791,40071,2011-10-31,53044.0
398792,05093,2011-10-31,74878.0
398793,12039,2011-10-31,70490.0
398794,21101,2011-10-31,95233.0
398795,19181,2011-10-31,162760.0
398796,27049,2011-10-31,171508.0
398797,49021,2011-10-31,173221.0
398798,18093,2011-10-31,84674.0
398799,56005,2011-10-31,234050.0
398800,31019,2011-10-31,149890.0
398801,54019,2011-10-31,
398802,41041,2011-10-31,190607.0
398803,48325,2011-10-31,145433.0
398804,42099,2011-10-31,146839.0
398805,39011,2011-10-31,108979.0
398806,22095,2011-10-31,
398807,42061,2011-10-31,101087.0
398808,55005,2011-10-31,123752.0
398809,39091,2011-10-31,106385.0
398810,40121,2011-10-31,73903.0
398811,13009,2011-10-31,98978.0
398812,16011,2011-10-31,
398813,06009,2011-10-31,223976.0
398814,13071,2011-10-31,61461.0
398815,37181,2011-10-31,72855.0
398816,48373,2011-10-31,73447.0
398817,26023,2011-10-31,79757.0
398818,42065,2011-10-31,68339.0
398819,29161,2011-10-31,
398820,51185,2011-10-31,76557.0
398821,47003,2011-10-31,109924.0
398822,27061,2011-10-31,117650.0
398823,40137,2011-10-31,65768.0
398824,37111,2011-10-31,
398825,42119,2011-10-31,142072.0
398826,48013,2011-10-31,108305.0
398827,06093,2011-10-31,139690.0
398828,39015,2011-10-31,104039.0
398829,46083,2011-10-31,
398830,53075,2011-10-31,154895.0
398831,13275,2011-10-31,100544.0
398832,55081,2011-10-31,115638.0
398833,47123,2011-10-31,98590.0
398834,50025,2011-10-31,229859.0
398835,54069,2011-10-31,82951.0
398836,27007,2011-10-31,119431.0
398837,18145,2011-10-31,109183.0
398838,29027,2011-10-31,120204.0
398839,55095,2011-10-31,146274.0
398840,55031,2011-10-31,113436.0
398841,19033,2011-10-31,100739.0
398842,29029,2011-10-31,
398843,32023,2011-10-31,120838.0
398844,28045,2011-10-31,
398845,55033,2011-10-31,135415.0
398846,01047,2011-10-31,46433.0
398847,56037,2011-10-31,
398848,39033,2011-10-31,72241.0
398849,33019,2011-10-31,159086.0
398850,01021,2011-10-31,104551.0
398851,39071,2011-10-31,87564.0
398852,53065,2011-10-31,158736.0
398853,51540,2011-10-31,240645.0
398854,05091,2011-10-31,79907.0
398855,42083,2011-10-31,52600.0
398856,21179,2011-10-31,119208.0
398857,39097,2011-10-31,130442.0
398858,42115,2011-10-31,108068.0
398859,48473,2011-10-31,155483.0
398860,26151,2011-10-31,77305.0
398861,51590,2011-10-31,59315.0
398862,13137,2011-10-31,110930.0
398863,48493,2011-10-31,189550.0
398864,36073,2011-10-31,83849.0
398865,26107,2011-10-31,89271.0
398866,29023,2011-10-31,96282.0
398867,48053,2011-10-31,176862.0
398868,19139,2011-10-31,115331.0
398869,39051,2011-10-31,116172.0
398870,54099,2011-10-31,79137.0
398871,26057,2011-10-31,64474.0
398872,40013,2011-10-31,85016.0
398873,40135,2011-10-31,70457.0
398874,18071,2011-10-31,105762.0
398875,39075,2011-10-31,136939.0
398876,13069,2011-10-31,74479.0
398877,39135,2011-10-31,112357.0
398878,27067,2011-10-31,133654.0
398879,18033,2011-10-31,103895.0
398880,29159,2011-10-31,64605.0
398881,21009,2011-10-31,96497.0
398882,36121,2011-10-31,93707.0
398883,05055,2011-10-31,85752.0
398884,21211,2011-10-31,158937.0
398885,22009,2011-10-31,92781.0
398886,39027,2011-10-31,106258.0
398887,51171,2011-10-31,176544.0
398888,42117,2011-10-31,106544.0
398889,48499,2011-10-31,98364.0
398890,55115,2011-10-31,108709.0
398891,18037,2011-10-31,120613.0
398892,47099,2011-10-31,80969.0
398893,40083,2011-10-31,144853.0
398894,42123,2011-10-31,
398895,55075,2011-10-31,88513.0
398896,05139,2011-10-31,63013.0
398897,01123,2011-10-31,119898.0
398898,12121,2011-10-31,82340.0
398899,05005,2011-10-31,109674.0
398900,40041,2011-10-31,106906.0
398901,13233,2011-10-31,72398.0
398902,51195,2011-10-31,66317.0
398903,39123,2011-10-31,137549.0
398904,48481,2011-10-31,97848.0
398905,08085,2011-10-31,187269.0
398906,40097,2011-10-31,85466.0
398907,37059,2011-10-31,153534.0
398908,22119,2011-10-31,87252.0
398909,53047,2011-10-31,139695.0
398910,47051,2011-10-31,122154.0
398911,55093,2011-10-31,176715.0
398912,53037,2011-10-31,203064.0
398913,16017,2011-10-31,230317.0
398914,48249,2011-10-31,70347.0
398915,39107,2011-10-31,107618.0
398916,12075,2011-10-31,106685.0
398917,47013,2011-10-31,86071.0
398918,37139,2011-10-31,146426.0
398919,19127,2011-10-31,96161.0
398920,28113,2011-10-31,81313.0
398921,29091,2011-10-31,94485.0
398922,19057,2011-10-31,87047.0
398923,37099,2011-10-31,221660.0
398924,35039,2011-10-31,
398925,30081,2011-10-31,279258.0
398926,56013,2011-10-31,175943.0
398927,13277,2011-10-31,89496.0
398928,39021,2011-10-31,105661.0
398929,39059,2011-10-31,74632.0
398930,40111,2011-10-31,52583.0
398931,12093,2011-10-31,124761.0
398932,42031,2011-10-31,
398933,47177,2011-10-31,82707.0
398934,23013,2011-10-31,213885.0
398935,42109,2011-10-31,125768.0
398936,13213,2011-10-31,91345.0
398937,22069,2011-10-31,
398938,17055,2011-10-31,
398939,37145,2011-10-31,105515.0
398940,21071,2011-10-31,60497.0
398941,36031,2011-10-31,117569.0
398942,18061,2011-10-31,121660.0
398943,48459,2011-10-31,113678.0
398944,16069,2011-10-31,152111.0
398945,42035,2011-10-31,101614.0
398946,29201,2011-10-31,
398947,27099,2011-10-31,90075.0
398948,12051,2011-10-31,82991.0
398949,20037,2011-10-31,70406.0
398950,47021,2011-10-31,150432.0
398951,39039,2011-10-31,85922.0
398952,18017,2011-10-31,
398953,17105,2011-10-31,92527.0
398954,45029,2011-10-31,111219.0
398955,17081,2011-10-31,70441.0
398956,23027,2011-10-31,148787.0
398957,42059,2011-10-31,118237.0
398958,17203,2011-10-31,127470.0
398959,29109,2011-10-31,78166.0
398960,26033,2011-10-31,75383.0
398961,27009,2011-10-31,146996.0
398962,18083,2011-10-31,
398963,48097,2011-10-31,117182.0
398964,53017,2011-10-31,192083.0
398965,47047,2011-10-31,187062.0
398966,37197,2011-10-31,
398967,47045,2011-10-31,78270.0
398968,01053,2011-10-31,
398969,18107,2011-10-31,99912.0
398970,48049,2011-10-31,75673.0
398971,06005,2011-10-31,215146.0
398972,48055,2011-10-31,115495.0
398973,19187,2011-10-31,74559.0
398974,18133,2011-10-31,115739.0
398975,48143,2011-10-31,113021.0
398976,51683,2011-10-31,217919.0
398977,27059,2011-10-31,165153.0
398978,24041,2011-10-31,270563.0
398979,01039,2011-10-31,
398980,17027,2011-10-31,109768.0
398981,55083,2011-10-31,121083.0
398982,39171,2011-10-31,87488.0
398983,51187,2011-10-31,217549.0
398984,16065,2011-10-31,
398985,45071,2011-10-31,103375.0
398986,40123,2011-10-31,81854.0
398987,16057,2011-10-31,190508.0
398988,04009,2011-10-31,92381.0
398989,37003,2011-10-31,119030.0
398990,21035,2011-10-31,105034.0
398991,28093,2011-10-31,
398992,18087,2011-10-31,156183.0
398993,50003,2011-10-31,213861.0
398994,18069,2011-10-31,91574.0
398995,21083,2011-10-31,78160.0
398996,26041,2011-10-31,64238.0
398997,17057,2011-10-31,60542.0
398998,28003,2011-10-31,
398999,41007,2011-10-31,234671.0
399000,28095,2011-10-31,
399001,31157,2011-10-31,95635.0
399002,21089,2011-10-31,66193.0
399003,05009,2011-10-31,101157.0
399004,18103,2011-10-31,72137.0
399005,39031,2011-10-31,80225.0
399006,51073,2011-10-31,207387.0
399007,19099,2011-10-31,107650.0
399008,55045,2011-10-31,132225.0
399009,50001,2011-10-31,241183.0
399010,20055,2011-10-31,116281.0
399011,54045,2011-10-31,56586.0
399012,48321,2011-10-31,99450.0
399013,31053,2011-10-31,104748.0
399014,27085,2011-10-31,135452.0
399015,05063,2011-10-31,76967.0
399016,26061,2011-10-31,
399017,27147,2011-10-31,145558.0
399018,46013,2011-10-31,131639.0
399019,49043,2011-10-31,493838.0
399020,13299,2011-10-31,54154.0
399021,20035,2011-10-31,
399022,56001,2011-10-31,197303.0
399023,31111,2011-10-31,108070.0
399024,48189,2011-10-31,59690.0
399025,51083,2011-10-31,88418.0
399026,29225,2011-10-31,
399027,37165,2011-10-31,67452.0
399028,39127,2011-10-31,91495.0
399029,17103,2011-10-31,94054.0
399030,27041,2011-10-31,152830.0
399031,55085,2011-10-31,163352.0
399032,22087,2011-10-31,121690.0
399033,19111,2011-10-31,74194.0
399034,51149,2011-10-31,185758.0
399035,48241,2011-10-31,76055.0
399036,47029,2011-10-31,78890.0
399037,22011,2011-10-31,
399038,21235,2011-10-31,68867.0
399039,19179,2011-10-31,66158.0
399040,21049,2011-10-31,126449.0
399041,29009,2011-10-31,
399042,29105,2011-10-31,98883.0
399043,17137,2011-10-31,75015.0
399044,54025,2011-10-31,95588.0
399045,20125,2011-10-31,63845.0
399046,27017,2011-10-31,122885.0
399047,23023,2011-10-31,188962.0
399048,51093,2011-10-31,239681.0
399049,36099,2011-10-31,88376.0
399050,37017,2011-10-31,74928.0
399051,48071,2011-10-31,163123.0
399052,48217,2011-10-31,74718.0
399053,47183,2011-10-31,71949.0
399054,48227,2011-10-31,
399055,17011,2011-10-31,77249.0
399056,45027,2011-10-31,103355.0
399057,06035,2011-10-31,112161.0
399058,31119,2011-10-31,97809.0
399059,51155,2011-10-31,116013.0
399060,28085,2011-10-31,
399061,12027,2011-10-31,81163.0
399062,39117,2011-10-31,
399063,17021,2011-10-31,63382.0
399064,28107,2011-10-31,
399065,55019,2011-10-31,
399066,20079,2011-10-31,
399067,40087,2011-10-31,134379.0
399068,39137,2011-10-31,108777.0
399069,23015,2011-10-31,203544.0
399070,45089,2011-10-31,64451.0
399071,18001,2011-10-31,110189.0
399072,20061,2011-10-31,
399073,01079,2011-10-31,
399074,40081,2011-10-31,78247.0
399075,17049,2011-10-31,104345.0
399076,01017,2011-10-31,62479.0
399077,30093,2011-10-31,
399078,18151,2011-10-31,134077.0
399079,22039,2011-10-31,
399080,37113,2011-10-31,183672.0
399081,37055,2011-10-31,316040.0
399082,48147,2011-10-31,90274.0
399083,20057,2011-10-31,
399084,48477,2011-10-31,154969.0
399085,19167,2011-10-31,131059.0
399086,20111,2011-10-31,90186.0
399087,54077,2011-10-31,89647.0
399088,18051,2011-10-31,
399089,51137,2011-10-31,217504.0
399090,18073,2011-10-31,149465.0
399091,17157,2011-10-31,74032.0
399092,48259,2011-10-31,277624.0
399093,22047,2011-10-31,137781.0
399094,29107,2011-10-31,
399095,47103,2011-10-31,98422.0
399096,19125,2011-10-31,126487.0
399097,18183,2011-10-31,121936.0
399098,39079,2011-10-31,57045.0
399099,18023,2011-10-31,90685.0
399100,27097,2011-10-31,135673.0
399101,18055,2011-10-31,83805.0
399102,51001,2011-10-31,
399103,51109,2011-10-31,200618.0
399104,40089,2011-10-31,53693.0
399105,51023,2011-10-31,180012.0
399106,45023,2011-10-31,64079.0
399107,26063,2011-10-31,
399108,54051,2011-10-31,65359.0
399109,37175,2011-10-31,191017.0
399110,24011,2011-10-31,175380.0
399111,45067,2011-10-31,
399112,33007,2011-10-31,100379.0
399113,17133,2011-10-31,158569.0
399114,35055,2011-10-31,
399115,05059,2011-10-31,83867.0
399116,01109,2011-10-31,
399117,18169,2011-10-31,86919.0
399118,23029,2011-10-31,
399119,13261,2011-10-31,61022.0
399120,13219,2011-10-31,220417.0
399121,20121,2011-10-31,174289.0
399122,36095,2011-10-31,118092.0
399123,26165,2011-10-31,90888.0
399124,51117,2011-10-31,111511.0
399125,27103,2011-10-31,148954.0
399126,26047,2011-10-31,156795.0
399127,24019,2011-10-31,143724.0
399128,17109,2011-10-31,59010.0
399129,49047,2011-10-31,151656.0
399130,29219,2011-10-31,155046.0
399131,27005,2011-10-31,153541.0
399132,18077,2011-10-31,
399133,51730,2011-10-31,74880.0
399134,51009,2011-10-31,134409.0
399135,48449,2011-10-31,93444.0
399136,47079,2011-10-31,83608.0
399137,28083,2011-10-31,
399138,28001,2011-10-31,
399139,31141,2011-10-31,111757.0
399140,47025,2011-10-31,
399141,51173,2011-10-31,75984.0
399142,29209,2011-10-31,140002.0
399143,45033,2011-10-31,73842.0
399144,48273,2011-10-31,73473.0
399145,39065,2011-10-31,83651.0
399146,13145,2011-10-31,167167.0
399147,46011,2011-10-31,
399148,29069,2011-10-31,59715.0
399149,42047,2011-10-31,61226.0
399150,21121,2011-10-31,
399151,48025,2011-10-31,
399152,40115,2011-10-31,55285.0
399153,47143,2011-10-31,104457.0
399154,47131,2011-10-31,74066.0
399155,01059,2011-10-31,
399156,18027,2011-10-31,
399157,27119,2011-10-31,
399158,22053,2011-10-31,97280.0
399159,21177,2011-10-31,
399160,21157,2011-10-31,105354.0
399161,31001,2011-10-31,95438.0
399162,41045,2011-10-31,99103.0
399163,02110,2011-10-31,320446.0
399164,27047,2011-10-31,
399165,50005,2011-10-31,137748.0
399166,29167,2011-10-31,
399167,08029,2011-10-31,176538.0
399168,39053,2011-10-31,78037.0
399169,26035,2011-10-31,
399170,01093,2011-10-31,72589.0
399171,12129,2011-10-31,110086.0
399172,23007,2011-10-31,122376.0
399173,54029,2011-10-31,78804.0
399174,47117,2011-10-31,109384.0
399175,48067,2011-10-31,78455.0
399176,17107,2011-10-31,
399177,13029,2011-10-31,177552.0
399178,17135,2011-10-31,59172.0
399179,13305,2011-10-31,78228.0
399180,24023,2011-10-31,162292.0
399181,51035,2011-10-31,98977.0
399182,29207,2011-10-31,
399183,13187,2011-10-31,141935.0
399184,28115,2011-10-31,
399185,53031,2011-10-31,257931.0
399186,55123,2011-10-31,110109.0
399187,27115,2011-10-31,126394.0
399188,17075,2011-10-31,
399189,28099,2011-10-31,
399190,40015,2011-10-31,40111.0
399191,26007,2011-10-31,73235.0
399192,35017,2011-10-31,
399193,47055,2011-10-31,91267.0
399194,28133,2011-10-31,
399195,28029,2011-10-31,
399196,13227,2011-10-31,143199.0
399197,54083,2011-10-31,
399198,35047,2011-10-31,
399199,39073,2011-10-31,102347.0
399200,21095,2011-10-31,
399201,51197,2011-10-31,
399202,54035,2011-10-31,
399203,20113,2011-10-31,
399204,56033,2011-10-31,
399205,39047,2011-10-31,93078.0
399206,45087,2011-10-31,39301.0
399207,50017,2011-10-31,180119.0
399208,45069,2011-10-31,
399209,51167,2011-10-31,81660.0
399210,28137,2011-10-31,
399211,39019,2011-10-31,93850.0
399212,18137,2011-10-31,126680.0
399213,55121,2011-10-31,114307.0
399214,29127,2011-10-31,89982.0
399215,13143,2011-10-31,91631.0
399216,30047,2011-10-31,258060.0
399217,39161,2011-10-31,74821.0
399218,55069,2011-10-31,106341.0
399219,21193,2011-10-31,
399220,39131,2011-10-31,76198.0
399221,26105,2011-10-31,96788.0
399222,21013,2011-10-31,42508.0
399223,13169,2011-10-31,108174.0
399224,06015,2011-10-31,151067.0
399225,21163,2011-10-31,144311.0
399226,27021,2011-10-31,138881.0
399227,39001,2011-10-31,72222.0
399228,51033,2011-10-31,183164.0
399229,18079,2011-10-31,97369.0
399230,47017,2011-10-31,69054.0
399231,12007,2011-10-31,81177.0
399232,20051,2011-10-31,
399233,21021,2011-10-31,109209.0
399234,48015,2011-10-31,165703.0
399235,13177,2011-10-31,122221.0
399236,13123,2011-10-31,182776.0
399237,42131,2011-10-31,134979.0
399238,28123,2011-10-31,
399239,18175,2011-10-31,93973.0
399240,05123,2011-10-31,47331.0
399241,47115,2011-10-31,97045.0
399242,39069,2011-10-31,93712.0
399243,54057,2011-10-31,100969.0
399244,56029,2011-10-31,210761.0
399245,08087,2011-10-31,118392.0
399246,06021,2011-10-31,161037.0
399247,13195,2011-10-31,111916.0
399248,48363,2011-10-31,88466.0
399249,28163,2011-10-31,58902.0
399250,51145,2011-10-31,245543.0
399251,51053,2011-10-31,
399252,08117,2011-10-31,381184.0
399253,22067,2011-10-31,48919.0
399254,13087,2011-10-31,73854.0
399255,49039,2011-10-31,
399256,47097,2011-10-31,65613.0
399257,37123,2011-10-31,87963.0
399258,55029,2011-10-31,175065.0
399259,47077,2011-10-31,85862.0
399260,12049,2011-10-31,68549.0
399261,21043,2011-10-31,59886.0
399262,27079,2011-10-31,167993.0
399263,13225,2011-10-31,97039.0
399264,20009,2011-10-31,
399265,18179,2011-10-31,109040.0
399266,40049,2011-10-31,53934.0
399267,28127,2011-10-31,
399268,38059,2011-10-31,
399269,40039,2011-10-31,92191.0
399270,01005,2011-10-31,
399271,05015,2011-10-31,115738.0
399272,37039,2011-10-31,153481.0
399273,54053,2011-10-31,66393.0
399274,37009,2011-10-31,143778.0
399275,47069,2011-10-31,72646.0
399276,50019,2011-10-31,134527.0
399277,46029,2011-10-31,
399278,13279,2011-10-31,67690.0
399279,13293,2011-10-31,60703.0
399280,13311,2011-10-31,133023.0
399281,28145,2011-10-31,
399282,12003,2011-10-31,97619.0
399283,28091,2011-10-31,
399284,36049,2011-10-31,88153.0
399285,16039,2011-10-31,132115.0
399286,45037,2011-10-31,122262.0
399287,37007,2011-10-31,65983.0
399288,18021,2011-10-31,
399289,21141,2011-10-31,83253.0
399290,01061,2011-10-31,
399291,55057,2011-10-31,101387.0
399292,22031,2011-10-31,148680.0
399293,48185,2011-10-31,
399294,26127,2011-10-31,91747.0
399295,21173,2011-10-31,
399296,24039,2011-10-31,108899.0
399297,40065,2011-10-31,54171.0
399298,13207,2011-10-31,138165.0
399299,48463,2011-10-31,84000.0
399300,48407,2011-10-31,96760.0
399301,19015,2011-10-31,114621.0
399302,54067,2011-10-31,52821.0
399303,51840,2011-10-31,190084.0
399304,13257,2011-10-31,83124.0
399305,18135,2011-10-31,60317.0
399306,26043,2011-10-31,
399307,26031,2011-10-31,
399308,16051,2011-10-31,158981.0
399309,05103,2011-10-31,43698.0
399310,27095,2011-10-31,135381.0
399311,19011,2011-10-31,125023.0
399312,47109,2011-10-31,71362.0
399313,47071,2011-10-31,88602.0
399314,13055,2011-10-31,62139.0
399315,29215,2011-10-31,88077.0
399316,20059,2011-10-31,111369.0
399317,01019,2011-10-31,97447.0
399318,05023,2011-10-31,121332.0
399319,26029,2011-10-31,137902.0
399320,18129,2011-10-31,117026.0
399321,27015,2011-10-31,
399322,26069,2011-10-31,72415.0
399323,27083,2011-10-31,112327.0
399324,47185,2011-10-31,89871.0
399325,01025,2011-10-31,
399326,22003,2011-10-31,61441.0
399327,41061,2011-10-31,117968.0
399328,21085,2011-10-31,78832.0
399329,18031,2011-10-31,
399330,26051,2011-10-31,
399331,51065,2011-10-31,196497.0
399332,29001,2011-10-31,
399333,51105,2011-10-31,67845.0
399334,05071,2011-10-31,
399335,08083,2011-10-31,166863.0
399336,29007,2011-10-31,77071.0
399337,13267,2011-10-31,71890.0
399338,40133,2011-10-31,44677.0
399339,48419,2011-10-31,83027.0
399340,46093,2011-10-31,
399341,45001,2011-10-31,81321.0
399342,29175,2011-10-31,
399343,36123,2011-10-31,118367.0
399344,28117,2011-10-31,
399345,41057,2011-10-31,228524.0
399346,31025,2011-10-31,
